runtime,number_of_splits,number_of_backtracks,number_of_simplifications
1.1388084888458252,1,0,2
0.8826267719268799,0,0,1
14.538330316543579,134,132,267
6.997972249984741,67,66,134
10.264281749725342,72,70,143
3.526505947113037,16,15,32
4.039870738983154,31,30,62
2.128511667251587,13,11,25
6.87390398979187,56,55,112
12.035552740097046,100,98,199
31.5874285697937,209,208,418
5.417867660522461,39,38,78
0.8686165809631348,0,0,1
1.4980828762054443,7,6,14
3.796680450439453,25,23,49
2.013413190841675,7,5,13
3.382403612136841,10,7,18
31.174153089523315,261,259,521
42.97151732444763,246,244,491
34.66463327407837,213,211,425
8.03372597694397,44,42,87
9.809953451156616,91,90,182
1.6781926155090332,5,4,10
1.3709559440612793,2,1,4
1.3579506874084473,2,1,4
0.9506754875183105,1,0,2
12.922184467315674,112,111,224
1.554102897644043,4,2,7
1.8002784252166748,4,3,8
18.029829263687134,163,162,326
0.8145797252655029,0,0,1
1.1778185367584229,2,1,4
0.8526060581207275,0,0,1
5.285775184631348,20,18,39
1.741236686706543,11,9,21
13.6156587600708,76,75,152
1.8873405456542969,7,6,14
51.254403591156006,298,295,594
21.729440689086914,159,157,317
0.96368408203125,3,2,6
1.6301579475402832,5,4,10
1.4290153980255127,3,2,6
12.969215393066406,118,116,235
1.6471703052520752,11,10,22
6.660732746124268,42,41,84
1.6151471138000488,4,2,7
2.7559590339660645,8,6,15
26.892109632492065,179,178,358
21.92457938194275,159,157,317
2.6658942699432373,8,7,16
2.6979165077209473,18,17,36
0.8926336765289307,0,0,1
6.593685150146484,42,41,84
1.835303783416748,10,9,20
5.099624395370483,26,24,51
18.901431798934937,129,128,258
0.8375942707061768,0,0,1
15.519027471542358,112,110,223
30.213469743728638,229,227,457
0.9436697959899902,0,0,1
1.2969207763671875,2,1,4
3.4694650173187256,16,15,32
23.43765687942505,133,131,265
0.8355929851531982,0,0,1
2.0384292602539062,11,9,21
