runtime,number_of_splits,number_of_backtracks,number_of_simplifications
1.0407209396362305,3,2,6
1.47102689743042,18,14,33
1.2018542289733887,6,5,12
1.2488880157470703,5,4,10
1.1668291091918945,4,0,5
2.771951675415039,32,29,62
1.0667572021484375,0,0,1
1.1037662029266357,0,0,1
1.1518192291259766,0,0,1
1.13582181930542,0,0,1
1.3169357776641846,3,3,7
1.3719747066497803,3,0,4
1.0457441806793213,3,1,5
1.143812894821167,3,2,6
1.101783037185669,1,1,3
1.0237269401550293,1,1,3
1.0407395362854004,3,1,5
1.422027349472046,9,8,18
1.0867903232574463,4,2,7
0.9907040596008301,0,0,1
1.0817878246307373,4,3,8
1.1048035621643066,5,1,7
1.1077866554260254,4,4,9
1.0677599906921387,2,0,3
0.8896181583404541,0,0,1
1.0517590045928955,3,0,4
0.9967074394226074,3,2,6
0.9766933917999268,0,0,1
1.355982780456543,4,3,8
0.9286599159240723,0,0,1
1.0967791080474854,6,5,12
1.0557312965393066,0,0,1
1.0957787036895752,2,1,4
1.027730941772461,1,0,2
0.9846997261047363,2,0,3
1.057751178741455,3,1,5
1.0657579898834229,3,1,5
1.276909589767456,6,2,9
1.1818397045135498,1,1,3
1.0537481307983398,1,1,3
1.0377373695373535,3,0,4
0.9927053451538086,0,0,1
1.1127922534942627,2,0,3
0.9176514148712158,1,1,3
1.1948482990264893,4,4,9
0.941669225692749,2,0,3
0.9766941070556641,1,1,3
1.074763536453247,5,3,9
1.0607714653015137,3,1,5
0.9806969165802002,1,0,2
1.883338451385498,16,12,29
1.1077687740325928,3,1,5
1.2018532752990723,8,4,13
1.0107364654541016,2,0,3
1.457052230834961,11,7,19
1.0337159633636475,2,0,3
1.1338093280792236,1,0,2
1.1678290367126465,3,1,5
1.2048561573028564,6,0,7
1.0797674655914307,3,3,7
1.1878619194030762,3,3,7
1.0877904891967773,3,1,5
0.9286584854125977,1,1,3
1.0587530136108398,2,1,4
0.9636650085449219,3,2,6
1.445044994354248,14,12,27
0.9796786308288574,1,0,2
1.1017820835113525,5,2,8
1.4440252780914307,10,7,18
1.1117901802062988,6,3,10
0.8976387977600098,2,2,5
1.0337347984313965,1,0,2
1.028730869293213,1,1,3
1.2558917999267578,8,3,12
1.782266616821289,10,10,21
0.9116485118865967,2,0,3
1.0027132034301758,2,0,3
0.9176521301269531,0,0,1
1.0087168216705322,3,2,6
1.1758356094360352,2,1,4
0.9796946048736572,0,0,1
1.2088589668273926,3,0,4
1.167829990386963,6,5,12
1.2058587074279785,1,0,2
1.3719735145568848,2,1,4
1.2608952522277832,1,1,3
0.9586620330810547,1,0,2
0.9486749172210693,2,0,3
1.2628777027130127,6,4,11
1.213862657546997,5,2,8
1.1318035125732422,4,4,9
0.9356629848480225,0,0,1
1.0207247734069824,2,0,3
1.0717623233795166,5,4,10
1.0127372741699219,4,2,7
1.1648094654083252,5,3,9
1.8333020210266113,16,12,29
1.4440269470214844,8,2,11
2.0154314041137695,10,10,21
1.2829251289367676,9,6,16
1.0697596073150635,3,2,6
1.1688311100006104,6,3,10
1.0597524642944336,2,0,3
1.1808390617370605,5,4,10
0.9176514148712158,1,1,3
1.01772141456604,4,3,8
1.223869800567627,5,3,9
1.386986494064331,11,6,18
1.0557501316070557,2,1,4
0.8946354389190674,0,0,1
1.0547492504119873,2,0,3
0.910646915435791,0,0,1
1.204838514328003,4,2,7
1.090775966644287,2,0,3
1.3039073944091797,8,3,12
1.0807864665985107,1,1,3
1.4820349216461182,8,4,13
1.2739059925079346,5,1,7
1.231874704360962,1,1,3
1.085770845413208,4,0,5
0.9696881771087646,4,0,5
0.9927060604095459,3,1,5
1.0417401790618896,1,1,3
